nominstallation,codeeicresourceobject,codeiris,commune,epci,departement,region,dateraccordement,datemiseenservice,datedebutversion,postesource,tensionraccordement,moderaccordement,combustible,combustiblessecondaires,technologie,typestockage,puismaxinstallee,puismaxrac,nbgroupes,regime,gestionnaire
Confidentiel,17W000000476526X,,Saint-Hilaire-des-Loges,"CC Vendée, Sèvre, Autise",Vendée,Pays de la Loire,19/06/2018,19/06/2018,22/12/2022,F.COM,BT,Direct,,,COGENERATION A COMBUSTION,,104.0,104.0,,En service,Enedis
Confidentiel,17W0000000718325,,Saint-Martin-des-Tilleuls,CC du Pays de Mortagne,Vendée,Pays de la Loire,12/04/2016,12/04/2016,10/10/2018,BRUFF,BT,Direct,,,AUTRE,,250.0,250.0,,En service,Enedis
Confidentiel,17W0000004760915,852620000,Saint-Philbert-de-Bouaine,CA Terres de Montaigu,Vendée,Pays de la Loire,31/07/2018,31/07/2018,01/09/2018,SSBOU,BT,Direct,,,COGENERATION A COMBUSTION,,100.0,100.0,,En service,Enedis
EARL LA MENANTERIE,17W0000003975792,852820000,Sigournais,CC Pays de Chantonnay,Vendée,Pays de la Loire,13/05/2013,13/05/2013,13/12/2022,PUYBE,BT,Direct,,,,,64.0,64.0,,En service,Enedis
13 VENTS ENERGIE,17W000000460437V,852960000,Treize-Vents,CC du Pays de Mortagne,Vendée,Pays de la Loire,14/11/2017,14/11/2017,15/06/2022,CHAB6,HTA,Direct,,,AUTRE,,1070.0,1070.0,,En service,Enedis
MV86034000004,17W0000009212106,860340000,Bouresse,CC Vienne et Gartempe,Vienne,Nouvelle-Aquitaine,29/11/2017,29/11/2017,14/04/2022,,HTA,Direct,,,,,360.0,360.0,,En service,SRD
MV86105000002,17W000000488785U,861050000,Gizay,CC des Vallées du Clain,Vienne,Nouvelle-Aquitaine,09/05/2011,09/05/2011,14/04/2022,,HTA,Direct,,,,,800.0,740.0,,En service,SRD
Confidentiel,17W000000989018X,861150103,Jaunay-Marigny,CU du Grand Poitiers,Vienne,Nouvelle-Aquitaine,13/10/2020,13/10/2020,20/09/2022,J.CLA,BT,Direct,,,COGENERATION A COMBUSTION,,195.0,195.0,,En service,Enedis
MV86134000001,17W000000488431S,861340000,Linazay,CC du Civraisien en Poitou,Vienne,Nouvelle-Aquitaine,14/10/2010,27/05/2010,14/04/2022,,HTA,Direct,,,,,892.0,880.0,,En service,SRD
MV86197000005,17W000000919175M,861970000,Pouant,CC du Pays Loudunais,Vienne,Nouvelle-Aquitaine,31/10/2018,31/10/2018,14/04/2022,,HTA,Direct,,,,,250.0,250.0,,En service,SRD
MV86261000003,17W000000484629R,862610000,Sèvres-Anxaumont,CU du Grand Poitiers,Vienne,Nouvelle-Aquitaine,31/08/2016,04/12/2016,14/04/2022,,HTA,Direct,,,,,620.0,620.0,,En service,SRD
Confidentiel,17W000001468165R,862640000,Sommières-du-Clain,CC du Civraisien en Poitou,Vienne,Nouvelle-Aquitaine,01/12/2022,01/12/2022,01/12/2022,,HTA,Direct,,,,,635.0,635.0,,En service,SRD
MV86289000001,17W0000004956848,862890000,Le Vigeant,CC Vienne et Gartempe,Vienne,Nouvelle-Aquitaine,25/08/2008,24/04/2007,14/04/2022,,HTA,Direct,,,,,4160.0,2746.0,,En service,SRD
Confidentiel,17W000000416806Q,870190000,Boisseuil,CU Limoges Métropole,Haute-Vienne,Nouvelle-Aquitaine,19/12/2013,19/12/2013,07/11/2018,MAGRE,BT,Direct,,,,,100.0,100.0,,En service,Enedis
Confidentiel,17W000000502116X,870720000,Glanges,CC Briance Sud Haute Vienne,Haute-Vienne,Nouvelle-Aquitaine,30/01/2019,30/01/2019,11/01/2021,TUQUE,BT,Direct,,,COGENERATION A COMBUSTION,,100.0,100.0,,En service,Enedis
SARL LES BOUEIGES-LD LES BOUEIGES VIEILLES -87-GORRE,17W000001314334D,870730000,Gorre,CC Ouest Limousin,Haute-Vienne,Nouvelle-Aquitaine,20/05/2021,20/05/2021,15/01/2022,CPNAC,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
SDCL BIOMASSE,17W0000001585942,870851402,Limoges,CU Limoges Métropole,Haute-Vienne,Nouvelle-Aquitaine,07/03/2012,07/03/2012,18/05/2022,AUREN,HTA,Direct,BOIS,,TURBINE A VAPEUR,,7500.0,7000.0,,En service,Enedis
STVL,17W0000004172416,870851702,Limoges,CU Limoges Métropole,Haute-Vienne,Nouvelle-Aquitaine,01/02/1999,01/02/1999,29/12/2020,BXBRE,HTA,Direct,DECHETS MENAGERS,,COGENERATION A VAPEUR,,850.0,850.0,,En service,Enedis
Confidentiel,17W000000476389H,870990000,Moissannes,CC de Noblat,Haute-Vienne,Nouvelle-Aquitaine,18/07/2018,18/07/2018,30/12/2020,SSNOB,HTA,Direct,,,TURBINE A COMBUSTION,,1380.0,1380.0,,En service,Enedis
Confidentiel,17W0000001588437,870990000,Moissannes,CC de Noblat,Haute-Vienne,Nouvelle-Aquitaine,04/07/2012,04/07/2012,31/12/2020,SSNOB,HTA,Direct,BOIS,,AUTRE,,3400.0,440.0,,En service,Enedis
SPE SDL,17W000000415843P,870990000,Moissannes,CC de Noblat,Haute-Vienne,Nouvelle-Aquitaine,09/05/2012,09/05/2012,31/12/2020,SSNOB,HTA,Direct,BOIS,,AUTRE,,3400.0,3400.0,,En service,Enedis
SARL DE LA TUILERIE,17W000000958411H,871400000,Saint-Brice-sur-Vienne,CC Porte Océane du Limousin,Haute-Vienne,Nouvelle-Aquitaine,30/10/2019,30/10/2019,30/10/2019,SSJUN,BT,Indirect,,,COGENERATION A COMBUSTION,,200.0,200.0,,En service,Enedis
SASU LIVAMETHA,17W0000009584094,871540203,Saint-Junien,CC Porte Océane du Limousin,Haute-Vienne,Nouvelle-Aquitaine,29/10/2019,29/10/2019,29/10/2019,SSJUN,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000062051Y,871740000,Saint-Paul,CC de Noblat,Haute-Vienne,Nouvelle-Aquitaine,08/09/2016,08/09/2016,23/09/2020,SSNOB,BT,Direct,BOIS,,COGENERATION A VAPEUR,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000461291S,880080000,Anglemont,CC de la Région de Rambervillers,Vosges,Grand Est,03/05/2018,03/05/2018,30/11/2022,RAMBE,HTA,Direct,,,COGENERATION A COMBUSTION,,500.0,500.0,,En service,Enedis
Confidentiel,17W000000063825Z,880260000,Aydoilles,CA d'Épinal,Vosges,Grand Est,21/02/2017,21/02/2017,18/10/2022,JEUXE,HTA,Direct,,,AUTRE,,600.0,600.0,,En service,Enedis
Confidentiel,17W000001392320N,880290000,La Vôge-les-Bains,CA d'Épinal,Vosges,Grand Est,28/06/2022,28/06/2022,11/07/2022,B.BAI,BT,Direct,,,COGENERATION A COMBUSTION,,100.0,100.0,,En service,Enedis
Confidentiel,17W000000432440D,880460000,Beauménil,CC Bruyères-Vallons des Vosges,Vosges,Grand Est,04/08/2015,04/08/2015,17/05/2021,LAVE5,BT,Direct,,,AUTRE,,80.0,80.0,,En service,Enedis
Confidentiel,17W000000419166L,880920000,Charmois-l'Orgueilleux,CA d'Épinal,Vosges,Grand Est,17/06/2014,17/06/2014,18/10/2022,B.BAI,HTA,Direct,,,AUTRE,,720.0,720.0,,En service,Enedis
GOLBET01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE GOLBEY,17W100P100P1387R,880990000,Chavelot,CA d'Épinal,Vosges,Grand Est,01/01/2007,01/10/2007,12/12/2022,GOLBE,225 kV,INDIRECT,BOIS,,COGENERATION A COMBUSTION,,12500.0,12500.0,1.0,En service,RTE
METHABOUILLOT,17W0000004614214,881100000,Clézentaine,CC de la Région de Rambervillers,Vosges,Grand Est,28/02/2018,28/02/2018,18/10/2022,RAMBE,HTA,Direct,,,,,250.0,250.0,,En service,Enedis
G3 ENVIRONNEMENT,17W000000096803C,881180000,Coussey,CC de l'Ouest Vosgien,Vosges,Grand Est,13/02/2013,13/02/2013,18/10/2022,REBEU,HTA,Direct,,,,,790.0,790.0,,En service,Enedis
Confidentiel,17W000000389982U,881210000,Damas-aux-Bois,CA d'Épinal,Vosges,Grand Est,22/09/2016,22/09/2016,18/10/2022,RAMBE,HTA,Indirect,,,AUTRE,,668.0,668.0,,En service,Enedis
Confidentiel,17W0000009622049,881230000,Damblain,CC des Vosges côté Sud Ouest,Vosges,Grand Est,11/03/2020,11/03/2020,05/10/2022,M.ROI,HTA,Direct,,,COGENERATION A COMBUSTION,,499.0,499.0,,En service,Enedis
Confidentiel,17W000000409802P,881500000,Dommartin-sur-Vraine,CC de l'Ouest Vosgien,Vosges,Grand Est,25/03/2014,25/03/2014,17/05/2021,REBEU,BT,Direct,,,AUTRE,,200.0,200.0,,En service,Enedis
AGRI NRJ,17W000000497562C,881510000,Dompaire,CC de Mirecourt Dompaire,Vosges,Grand Est,20/11/2018,20/11/2018,02/11/2022,MIREC,HTA,Direct,,,COGENERATION A COMBUSTION,,500.0,500.0,,En service,Enedis
COGENERATION BIOFELY RAZIMONT,17W000000411075R,881600108,Épinal,CA d'Épinal,Vosges,Grand Est,18/05/2015,18/05/2015,02/11/2022,JEUXE,HTA,Direct,BOIS,,AUTRE,,5850.0,5850.0,,En service,Enedis
Confidentiel,17W000000916293V,881870000,Frénois,CC des Vosges côté Sud Ouest,Vosges,Grand Est,07/05/2019,07/05/2019,18/10/2022,DARNE,HTA,Direct,,,COGENERATION A COMBUSTION,,250.0,350.0,,En service,Enedis
Confidentiel,17W000000927689W,881870000,Frénois,CC des Vosges côté Sud Ouest,Vosges,Grand Est,06/08/2019,06/08/2019,06/08/2019,DARNE,BT,Direct,,,,,249.0,249.0,,En service,Enedis
BIOMETHA,17W000000980434R,882100000,Gorhey,CC de Mirecourt Dompaire,Vosges,Grand Est,15/09/2020,15/09/2020,15/09/2020,DOGNE,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
BIOHAYLEC,17W000000500670H,882320000,Harmonville,CC de l'Ouest Vosgien,Vosges,Grand Est,13/12/2018,13/12/2018,18/10/2022,REBEU,HTA,Direct,,,,,499.0,499.0,,En service,Enedis
Confidentiel,17W000000953652K,882320000,Harmonville,CC de l'Ouest Vosgien,Vosges,Grand Est,12/12/2019,12/12/2019,12/12/2019,REBEU,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000949971H,882370000,Hennecourt,CC de Mirecourt Dompaire,Vosges,Grand Est,11/12/2019,11/12/2019,01/11/2022,DOGNE,HTA,Direct,,,COGENERATION A VAPEUR,,399.0,299.0,,En service,Enedis
FLUGENERGIE,17W000001314137F,882480000,Isches,CC des Vosges côté Sud Ouest,Vosges,Grand Est,18/02/2021,18/02/2021,26/05/2021,BZBON,HTA,Indirect,,,AUTRE,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000380195O,882580000,Lamarche,CC des Vosges côté Sud Ouest,Vosges,Grand Est,07/04/2016,07/04/2016,18/10/2022,BZBON,HTA,Indirect,,,,,1050.0,1050.0,,En service,Enedis
Confidentiel,17W000000413683V,882700000,Liffol-le-Grand,CC de l'Ouest Vosgien,Vosges,Grand Est,29/09/2017,29/09/2017,22/12/2022,REBEU,HTA,Direct,,,TURBINE A COMBUSTION,,250.0,250.0,,En service,Enedis
JFL,17W000000476902V,882720000,Lironcourt,CC des Vosges côté Sud Ouest,Vosges,Grand Est,09/08/2018,09/08/2018,09/08/2018,BZBON,BT,Direct,,,COGENERATION A COMBUSTION,,160.0,160.0,,En service,Enedis
METHAVAIR,17W000000461344X,882850000,Mandres-sur-Vair,CC Terre d'Eau,Vosges,Grand Est,25/01/2018,25/01/2018,17/10/2022,VITTE,HTA,Direct,,,,,450.0,450.0,,En service,Enedis
METHAVIGNE,17W000000997364I,883040101,Mirecourt,CC de Mirecourt Dompaire,Vosges,Grand Est,16/11/2020,16/11/2020,17/10/2022,MIREC,HTA,Direct,,,TURBINE A COMBUSTION,,650.0,650.0,,En service,Enedis
Confidentiel,17W000000977862E,883090000,Monthureux-le-Sec,CC Terre d'Eau,Vosges,Grand Est,19/08/2020,19/08/2020,18/10/2022,VITTE,HTA,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000957942S,883340000,Oëlleville,CC de Mirecourt Dompaire,Vosges,Grand Est,25/09/2019,25/09/2019,18/10/2022,MIREC,HTA,Direct,,,,,450.0,450.0,,En service,Enedis
SUEZ RV ENERGIE RAMBERVILLERS,17W000000158694Z,883670000,Rambervillers,CC de la Région de Rambervillers,Vosges,Grand Est,01/11/2003,01/11/2003,18/10/2022,RAMBE,HTA,Direct,DECHETS MENAGERS,,,,7451.0,7451.0,,En service,Enedis
Confidentiel,17W0000004611711,883670000,Rambervillers,CC de la Région de Rambervillers,Vosges,Grand Est,12/04/2018,12/04/2018,02/11/2022,RAMBE,HTA,Direct,BOIS,,AUTRE,,9300.0,9300.0,,En service,Enedis
Confidentiel,17W000001713489Z,883670000,Rambervillers,CC de la Région de Rambervillers,Vosges,Grand Est,12/04/2018,12/04/2018,12/04/2018,RAMBE,HTA,Indirect,BOIS,,TURBINE A VAPEUR,,9600.0,9000.0,,En service,Enedis
SARL METHAGRI,17W000000392669Q,883700000,Rancourt,CC de Mirecourt Dompaire,Vosges,Grand Est,17/09/2013,17/09/2013,22/06/2022,DARNE,BT,Direct,,,AUTRE,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000950710A,883710000,Raon-aux-Bois,CA d'Épinal,Vosges,Grand Est,15/10/2019,15/10/2019,18/10/2022,REMIR,HTA,Direct,,,,,500.0,500.0,,En service,Enedis
Confidentiel,17W000000968782D,883760000,Rebeuville,CC de l'Ouest Vosgien,Vosges,Grand Est,11/06/2020,11/06/2020,11/06/2020,REBEU,BT,Direct,,,COGENERATION A COMBUSTION,,104.0,104.0,,En service,Enedis
METHA 3G,17W0000009094798,884010000,Rouvres-la-Chétive,CC de l'Ouest Vosgien,Vosges,Grand Est,26/02/2019,26/02/2019,26/02/2019,REBEU,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000926271Z,884370000,Saint-Vallier,CC de Mirecourt Dompaire,Vosges,Grand Est,28/08/2019,28/08/2019,28/08/2019,VINCE,BT,Direct,,,,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000963800P,884410000,Sans-Vallois,CC des Vosges côté Sud Ouest,Vosges,Grand Est,08/04/2020,08/04/2020,04/11/2022,VITTE,HTA,Direct,,,COGENERATION A COMBUSTION,,499.0,499.0,,En service,Enedis
Confidentiel,17W0000004622209,884410000,Sans-Vallois,CC des Vosges côté Sud Ouest,Vosges,Grand Est,16/05/2018,16/05/2018,18/10/2022,VITTE,HTA,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
Confidentiel,17W000001713498Y,884410000,Sans-Vallois,CC des Vosges côté Sud Ouest,Vosges,Grand Est,16/05/2018,16/05/2018,16/05/2018,VITTE,HTA,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000416555P,884480000,Sauville,CC Terre d'Eau,Vosges,Grand Est,13/06/2017,13/06/2017,18/10/2022,VITTE,HTA,Direct,,,AUTRE,,400.0,400.0,,En service,Enedis
Confidentiel,17W0000009135563,884900000,Valleroy-le-Sec,CC Terre d'Eau,Vosges,Grand Est,13/03/2019,13/03/2019,08/12/2022,VITTE,HTA,Direct,,,COGENERATION A COMBUSTION,,360.0,359.0,,En service,Enedis
Confidentiel,17W0000009548292,884910000,Les Vallois,CC des Vosges côté Sud Ouest,Vosges,Grand Est,29/10/2019,29/10/2019,17/10/2022,VITTE,HTA,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
GEMAX ENERGIE,17W0000000670462,884910000,Les Vallois,CC des Vosges côté Sud Ouest,Vosges,Grand Est,06/03/2017,06/03/2017,31/05/2018,VITTE,BT,Direct,,,AUTRE,,250.0,250.0,,En service,Enedis
JB ENERGIE,17W000000917959Z,884950000,Vaudéville,CA d'Épinal,Vosges,Grand Est,15/05/2019,15/05/2019,15/05/2019,JEUXE,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
Prod-Biogaz-250-Kw-SAS JB ENERGIE,17W000001713504S,884950000,Vaudéville,CA d'Épinal,Vosges,Grand Est,15/05/2019,15/05/2019,15/05/2019,JEUXE,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
EV6 ENERGIE,17W0000005027452,885040000,Vicherey,CC du Pays de Colombey et du Sud Toulois,Vosges,Grand Est,15/01/2019,15/01/2019,17/10/2022,MIREC,HTA,Direct,,,COGENERATION A COMBUSTION,,499.0,499.0,,En service,Enedis
ISDND DE VILLONCOURT,17W000001457508Y,885090000,Villoncourt,CA d'Épinal,Vosges,Grand Est,09/12/2022,09/12/2022,09/12/2022,JEUXE,HTA,Direct,,,AUTRE,,800.0,841.0,,En service,Enedis
2V ENERGIE,17W000000476814S,885140000,Viocourt,CC de l'Ouest Vosgien,Vosges,Grand Est,12/06/2018,12/06/2018,17/10/2022,REBEU,HTA,Direct,,,AUTRE,,250.0,250.0,,En service,Enedis
Confidentiel,17W0000017134945,885140000,Viocourt,CC de l'Ouest Vosgien,Vosges,Grand Est,12/06/2018,12/06/2018,12/06/2018,REBEU,HTA,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000950202T,885170000,Viviers-le-Gras,CC des Vosges côté Sud Ouest,Vosges,Grand Est,13/11/2019,13/11/2019,12/10/2022,VITTE,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
GAEC RAYMILUC,17W000000911553J,890330000,Beauvoir,CC de Puisaye-Forterre,Yonne,Bourgogne-Franche-Comté,05/03/2019,05/03/2019,29/06/2021,SAUIL,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
Confidentiel,17W000000087159E,891630000,La Ferté-Loupière,CC de l'Aillantais en Bourgogne,Yonne,Bourgogne-Franche-Comté,17/07/2013,17/07/2013,01/07/2021,PAROY,BT,Direct,,,COGENERATION A COMBUSTION,,250.0,250.0,,En service,Enedis
GAEC DE MONTPUTOIS,17W000000957913Z,892830000,Ouanne,CC de Puisaye-Forterre,Yonne,Bourgogne-Franche-Comté,29/10/2019,29/10/2019,29/06/2021,SAUIL,BT,Direct,,,COGENERATION A COMBUSTION,,106.0,106.0,,En service,Enedis
Confidentiel,17W000000982129M,892980000,Piffonds,CC du Gâtinais en Bourgogne,Yonne,Bourgogne-Franche-Comté,28/09/2020,28/09/2020,28/06/2021,JOUY,BT,Direct,,,COGENERATION A COMBUSTION,,100.0,100.0,,En service,Enedis
Confidentiel,17W000000060858Z,893160000,Provency,"CC Avallon, Vézelay, Morvan",Yonne,Bourgogne-Franche-Comté,07/08/2014,07/08/2014,19/10/2022,AVALL,HTA,Direct,,,COGENERATION A COMBUSTION,,1400.0,1128.0,,En service,Enedis
L'EPINETTE,17W000001370555I,893440000,Saint-Fargeau,CC de Puisaye-Forterre,Yonne,Bourgogne-Franche-Comté,14/03/2022,14/03/2022,14/03/2022,RUBLO,BT,Direct,,,COGENERATION A COMBUSTION,,110.0,110.0,,En service,Enedis
Confidentiel,17W0000000779158,893440000,Saint-Fargeau,CC de Puisaye-Forterre,Yonne,Bourgogne-Franche-Comté,18/12/2012,18/12/2012,01/07/2021,RUBLO,BT,Direct,,,AUTRE,,200.0,200.0,,En service,Enedis
EARL LES FERMES,17W000000403065Q,893710000,Sainte-Vertu,CC du Serein,Yonne,Bourgogne-Franche-Comté,10/09/2012,10/09/2012,12/12/2022,ANNAY,HTA,Direct,,,AUTRE,,270.0,270.0,,En service,Enedis
Confidentiel,17W000000461290U,893780000,Sauvigny-le-Bois,"CC Avallon, Vézelay, Morvan",Yonne,Bourgogne-Franche-Comté,26/02/2018,26/02/2018,19/10/2022,AVALL,HTA,Direct,,,TURBINE A COMBUSTION,,1052.0,1052.0,,En service,Enedis
Confidentiel,17W0000004248777,893780000,Sauvigny-le-Bois,"CC Avallon, Vézelay, Morvan",Yonne,Bourgogne-Franche-Comté,22/06/2011,22/06/2011,29/12/2022,AVALL,HTA,Direct,,,TURBINE A VAPEUR,,300.0,300.0,,En service,Enedis
EARL DE LA POMMERAIE,17W000000500612V,894200000,Treigny-Perreuse-Sainte-Colombe,CC de Puisaye-Forterre,Yonne,Bourgogne-Franche-Comté,28/11/2018,28/11/2018,29/06/2021,RUBLO,BT,Direct,,,COGENERATION A COMBUSTION,,64.0,64.0,,En service,Enedis
UIOM BOUROGNE,17W0000000729967,900170000,Bourogne,CA Grand Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,03/09/2003,03/09/2003,18/10/2022,ETUPE,HTA,Direct,DECHETS MENAGERS,,TURBINE A VAPEUR,,8860.0,7862.0,,En service,Enedis
GAEC RECONNU DE LA SUARCINE,17W000000388531V,900950000,Suarce,CC du Sud Territoire,Territoire de Belfort,Bourgogne-Franche-Comté,17/07/2017,17/07/2017,17/10/2022,DELLE,HTA,Direct,,,COGENERATION A COMBUSTION,,610.0,610.0,,En service,Enedis
PLATEFORME DE VALORISATION D ETAMPES,17W0000000487599,912230101,Étampes,CA Étampois Sud Essonne,Essonne,Île-de-France,13/06/2012,13/06/2012,06/05/2022,MORIG,HTA,Direct,,,AUTRE,,3201.0,3201.0,,En service,Enedis
Confidentiel,17W000000419010F,916310000,Varennes-Jarcy,CC l'Orée de la Brie,Essonne,Île-de-France,20/03/2003,20/03/2003,19/11/2021,EPIN5,HTA,Direct,,,AUTRE,,2700.0,2700.0,,En service,Enedis
Confidentiel,17W000000146938C,916480000,Vert-le-Grand,CC du Val d'Essonne (CCVE),Essonne,Île-de-France,01/02/1999,01/02/1999,19/11/2021,LIERS,HTA,Direct,DECHETS MENAGERS,,AUTRE,,16000.0,13000.0,,En service,Enedis
Confidentiel,17W000000432105R,916480000,Vert-le-Grand,CC du Val d'Essonne (CCVE),Essonne,Île-de-France,28/03/2006,28/03/2006,10/10/2022,LIERS,HTA,Direct,,,AUTRE,,5050.0,3940.0,,En service,Enedis
METHANAGRI,17W000000969449I,,Vert-le-Grand,CC du Val d'Essonne (CCVE),Essonne,Île-de-France,02/06/2020,02/06/2020,20/09/2022,LOGES,BT,Direct,,,COGENERATION A COMBUSTION,,160.0,160.0,,En service,Enedis
Confidentiel,17W0000009164342,916480000,Vert-le-Grand,CC du Val d'Essonne (CCVE),Essonne,Île-de-France,27/05/2019,27/05/2019,09/12/2022,LIERS,HTA,Direct,DECHETS MENAGERS,,TURBINE A VAPEUR,,8600.0,8600.0,,En service,Enedis
Confidentiel,17W000000439982G,916480000,Vert-le-Grand,CC du Val d'Essonne (CCVE),Essonne,Île-de-France,17/11/2017,17/11/2017,06/12/2022,LOGES,HTA,Direct,,,AUTRE,,3600.0,3600.0,,En service,Enedis
Confidentiel,17W000000165009B,916660000,Villejust,CA Communauté Paris-Saclay,Essonne,Île-de-France,23/05/2013,23/05/2013,09/08/2022,MTJAY,HTA,Direct,DECHETS MENAGERS,,AUTRE,,2405.0,2405.0,,En service,Enedis
ISSY T01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE ISSY (GTA),17W100P100P1441A,920400601,Vanves,Métropole du Grand Paris,Hauts-de-Seine,Île-de-France,01/12/2006,,23/12/2014,ISSY,63 kV,DIRECT,DECHETS MENAGERS,,COGENERATION A VAPEUR,,47500.0,47500.0,1.0,En service,RTE
C P C U,17W000000418252X,930700109,Saint-Ouen-sur-Seine,Métropole du Grand Paris,Seine-Saint-Denis,Île-de-France,01/10/1997,01/10/1997,19/11/2021,SSOU5,HTA,Direct,DECHETS MENAGERS,,AUTRE,,3800.0,3800.0,,En service,Enedis
Confidentiel,17W000000057427X,930700109,Saint-Ouen-sur-Seine,Métropole du Grand Paris,Seine-Saint-Denis,Île-de-France,01/10/2022,01/10/2022,19/11/2021,,HTA,Direct,DECHETS MENAGERS,,COGENERATION A VAPEUR,,6000.0,6000.0,,En service,Enedis
BOUV5T01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE BOUVETS,17W100P100P1213N,940280212,Créteil,Métropole du Grand Paris,Val-de-Marne,Île-de-France,01/08/2000,01/10/2000,15/07/2021,BOUV5,63 kV,INDIRECT,DECHETS MENAGERS,,COGENERATION A VAPEUR,,19200.0,19200.0,1.0,En service,RTE
IVRY5T01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE IVRY (AERIEN),17W100P100P14428,940410301,Ivry-sur-Seine,Métropole du Grand Paris,Val-de-Marne,Île-de-France,01/01/1969,01/01/1969,01/09/2015,IVRY5,63 kV,INDIRECT,DECHETS MENAGERS,,TURBINE A VAPEUR,,55000.0,55000.0,1.0,En service,RTE
Confidentiel,17W000000149631N,950180601,Argenteuil,Métropole du Grand Paris,Val-d'Oise,Île-de-France,30/09/2005,30/09/2005,20/05/2022,ARGE6,HTA,Direct,DECHETS MENAGERS,,TURBINE A COMBUSTION,,19800.0,13000.0,,En service,Enedis
GENERIS (1 PDL),17W000000044281J,,Bouqueval,CA Roissy Pays de France,Val-d'Oise,Île-de-France,27/06/2013,27/06/2013,10/08/2022,V.BEL,HTA,Direct,,,AUTRE,,17000.0,17000.0,,En service,Enedis
Confidentiel,17W000000433367T,953520000,Luzarches,CC Carnelle Pays-de-France,Val-d'Oise,Île-de-France,01/06/2007,01/06/2007,13/10/2022,MOIMO,HTA,Direct,,,AUTRE,,820.0,820.0,,En service,Enedis
Confidentiel,17W000000413220Y,954500000,Neuville-sur-Oise,CA de Cergy-Pontoise,Val-d'Oise,Île-de-France,16/11/2010,16/11/2010,08/09/2022,BREV6,HTA,Direct,BIOGAZ DE STATION D'EPURATION,,AUTRE,,716.0,716.0,,En service,Enedis
CYDEC,17W0000000513053,955720118,Saint-Ouen-l'Aumône,CA de Cergy-Pontoise,Val-d'Oise,Île-de-France,01/02/1999,01/02/1999,14/10/2022,H.BOR,HTA,Direct,DECHETS MENAGERS,,AUTRE,,5200.0,5200.0,,En service,Enedis
USINE INCINERATION D ORDURES MENAG,17W0000000490812,955850101,Sarcelles,CA Roissy Pays de France,Val-d'Oise,Île-de-France,01/03/1989,01/03/1989,10/08/2022,V.BEL,HTA,Direct,DECHETS MENAGERS,,AUTRE,,4400.0,4400.0,,En service,Enedis
