nominstallation,codeeicresourceobject,codeiris,commune,epci,departement,region,dateraccordement,datemiseenservice,datedebutversion,postesource,tensionraccordement,moderaccordement,combustible,combustiblessecondaires,technologie,typestockage,puismaxinstallee,puismaxrac,nbgroupes,regime,gestionnaire
privé,17W000000486392M,790740000,La Chapelle-Pouilloux,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,28/07/2015,28/07/2015,14/04/2022,MELLE,HTA,Direct,,,TERRESTRE,,12200.0,12200.0,,En service,GÉRÉDIS
privé,17W000000487244W,790790101,Mauléon,CA du Bocage Bressuirais,Deux-Sèvres,Nouvelle-Aquitaine,12/06/2008,12/06/2008,14/04/2022,,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,,En service,GÉRÉDIS
privé,17W000001493661M,790830000,Chef-Boutonne,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,22/12/2022,22/12/2022,22/12/2022,MELLE,HTA,Direct,,,TERRESTRE,,13200.0,13000.0,,En service,GÉRÉDIS
privé,17W0000013222668,790880000,Chiché,CA du Bocage Bressuirais,Deux-Sèvres,Nouvelle-Aquitaine,29/09/2021,29/09/2021,14/04/2022,,HTA,Direct,,,TERRESTRE,,6600.0,6600.0,,En service,GÉRÉDIS
privé,17W0000004898414,790950000,Clussais-la-Pommeraie,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,07/11/2017,07/11/2017,25/11/2022,,HTA,Direct,,,TERRESTRE,,11000.0,11000.0,,En service,GÉRÉDIS
privé,17W000000487467C,791020000,Coulonges-Thouarsais,CC du Thouarsais,Deux-Sèvres,Nouvelle-Aquitaine,01/07/2011,01/07/2011,14/04/2022,,HTA,Direct,,,TERRESTRE,,12300.0,12300.0,,En service,GÉRÉDIS
privé,17W000001304951W,791210000,Fomperron,CC de Parthenay-Gâtine,Deux-Sèvres,Nouvelle-Aquitaine,20/07/2021,20/07/2021,14/04/2022,,HTA,Direct,,,TERRESTRE,,10350.0,10350.0,,En service,GÉRÉDIS
privé,17W000000482703E,791340000,Glénay,CC du Thouarsais,Deux-Sèvres,Nouvelle-Aquitaine,11/08/2016,11/08/2016,14/04/2022,,HTA,Direct,,,TERRESTRE,,16500.0,16500.0,,En service,GÉRÉDIS
privé,17W000000490416L,791340000,Glénay,CC du Thouarsais,Deux-Sèvres,Nouvelle-Aquitaine,11/08/2016,11/08/2016,14/04/2022,,HTA,Direct,,,TERRESTRE,,13200.0,13200.0,,En service,GÉRÉDIS
privé,17W000000489419D,791360000,Alloinay,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,26/04/2011,26/04/2011,14/04/2022,MELLE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,,En service,GÉRÉDIS
Confidentiel,17W000000964135T,791500000,Limalonges,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,15/05/2020,15/05/2020,14/04/2022,,HTA,Direct,,,TERRESTRE,,11000.0,11000.0,,En service,SRD
Confidentiel,17W000000056214I,,Limalonges,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,17/05/2016,17/05/2016,22/07/2022,CIVRA,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
privé,17W000000488515M,791570000,Louzy,CC du Thouarsais,Deux-Sèvres,Nouvelle-Aquitaine,20/11/2017,20/11/2017,14/04/2022,,HTA,Direct,,,TERRESTRE,,7000.0,7050.0,,En service,GÉRÉDIS
Confidentiel,17W000000980641M,,Melle,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,30/09/2020,30/09/2020,23/07/2022,MELLE,HTA,Direct,,,TERRESTRE,,6900.0,6900.0,1.0,En service,Enedis
privé,17W000000483180F,791740000,Melle,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,03/12/2009,03/12/2009,28/09/2022,MELLE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,,En service,GÉRÉDIS
privé,17W000000490062U,791740000,Melle,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,19/07/2018,19/07/2018,14/04/2022,MELLE,HTA,Direct,,,TERRESTRE,,14000.0,14000.0,,En service,GÉRÉDIS
privé,17W000000488117Y,791740000,Melle,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,02/08/2018,02/08/2018,14/04/2022,MELLE,HTA,Direct,,,TERRESTRE,,9400.0,9400.0,,En service,GÉRÉDIS
privé,17W000000490440O,791740000,Melle,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,01/02/2011,01/02/2011,14/04/2022,MELLE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,,En service,GÉRÉDIS
privé,17W000000489620K,791900000,Neuvy-Bouin,CA du Bocage Bressuirais,Deux-Sèvres,Nouvelle-Aquitaine,11/03/2011,11/03/2011,14/04/2022,,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,,En service,GÉRÉDIS
privé,17W000000484472Y,791950000,Nueil-les-Aubiers,CA du Bocage Bressuirais,Deux-Sèvres,Nouvelle-Aquitaine,01/02/2017,01/02/2017,14/04/2022,,HTA,Direct,,,TERRESTRE,,12300.0,12300.0,,En service,GÉRÉDIS
privé,17W000000482436B,792010000,Pamproux,CC Haut Val de Sèvre,Deux-Sèvres,Nouvelle-Aquitaine,19/04/2012,19/04/2012,14/04/2022,,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,,En service,GÉRÉDIS
privé,17W000000488778R,792040000,Périgné,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,10/08/2017,10/08/2017,14/04/2022,MELLE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,,En service,GÉRÉDIS
privé,17W000000490193F,792390000,Saint-Aubin-le-Cloud,CC de Parthenay-Gâtine,Deux-Sèvres,Nouvelle-Aquitaine,02/05/2016,02/05/2016,14/04/2022,,HTA,Direct,,,TERRESTRE,,1600.0,1600.0,,En service,GÉRÉDIS
privé,17W000000936391J,792520000,Saint-Généroux,CC du Thouarsais,Deux-Sèvres,Nouvelle-Aquitaine,25/11/2019,25/11/2019,14/04/2022,,HTA,Direct,,,TERRESTRE,,17000.0,17000.0,,En service,GÉRÉDIS
privé,17W0000004881151,792550000,Saint-Germain-de-Longue-Chaume,CC de Parthenay-Gâtine,Deux-Sèvres,Nouvelle-Aquitaine,04/12/2008,04/12/2008,14/04/2022,,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,,En service,GÉRÉDIS
privé,17W0000004840919,792560000,Saint-Germier,CC de Parthenay-Gâtine,Deux-Sèvres,Nouvelle-Aquitaine,04/10/2017,04/10/2017,28/10/2022,,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,,En service,GÉRÉDIS
Confidentiel,17W000000497353L,793070000,Sauzé-Vaussais,CC Mellois en Poitou,Deux-Sèvres,Nouvelle-Aquitaine,14/11/2018,14/11/2018,23/07/2022,CIVRA,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
privé,17W000000483457Z,793160000,Soudan,CC Haut Val de Sèvre,Deux-Sèvres,Nouvelle-Aquitaine,04/09/2012,04/09/2012,14/04/2022,,HTA,Direct,,,TERRESTRE,,9000.0,10000.0,,En service,GÉRÉDIS
privé,17W0000004844418,793190000,Souvigné,CC Haut Val de Sèvre,Deux-Sèvres,Nouvelle-Aquitaine,01/02/2012,01/02/2012,14/04/2022,,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,,En service,GÉRÉDIS
privé,17W0000004884774,793290202,Thouars,CC du Thouarsais,Deux-Sèvres,Nouvelle-Aquitaine,09/05/2016,09/05/2016,14/04/2022,,HTA,Direct,,,TERRESTRE,,6600.0,6600.0,,En service,GÉRÉDIS
privé,17W000000487709E,793320000,Trayes,CA du Bocage Bressuirais,Deux-Sèvres,Nouvelle-Aquitaine,15/01/2011,15/01/2011,14/04/2022,,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,,En service,GÉRÉDIS
privé,17W000001494364N,793340000,Val-du-Mignon,CA du Niortais,Deux-Sèvres,Nouvelle-Aquitaine,23/12/2022,23/12/2022,23/12/2022,,HTA,Direct,,,TERRESTRE,,15000.0,15000.0,,En service,GÉRÉDIS
privé,17W000000483208J,793420000,Vernoux-en-Gâtine,CC de Parthenay-Gâtine,Deux-Sèvres,Nouvelle-Aquitaine,11/03/2011,11/03/2011,14/04/2022,,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,,En service,GÉRÉDIS
Confidentiel,17W000000163826Q,800020000,Ablaincourt-Pressoir,CC Terre de Picardie,Somme,Hauts-de-France,13/01/2009,13/01/2009,03/06/2022,VAUVI,HTA,Direct,,,TERRESTRE,,10000.0,10250.0,1.0,En service,Enedis
SENEV AGENVILLE SARL,17W000000151992P,800050000,Agenville,CC du Territoire Nord Picardie,Somme,Hauts-de-France,12/02/2014,12/02/2014,21/04/2021,V.MAR,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Confidentiel,17W000000046792L,800130000,Airaines,CC Somme Sud-Ouest,Somme,Hauts-de-France,03/05/2013,03/05/2013,12/10/2018,AIRAI,HTA,Direct,,,TERRESTRE,,12000.0,12300.0,1.0,En service,Enedis
Confidentiel,17W000001010623A,800180000,Allenay,CC des Villes Surs,Somme,Hauts-de-France,05/01/2021,05/01/2021,21/04/2021,TREPO,HTA,Direct,,,TERRESTRE,,8800.0,8800.0,1.0,En service,Enedis
Confidentiel,17W000000423321M,800190000,Allery,CC Somme Sud-Ouest,Somme,Hauts-de-France,27/07/2012,27/07/2012,12/12/2022,AIRAI,HTA,Direct,,,TERRESTRE,,6000.0,4600.0,1.0,En service,Enedis
Confidentiel,17W000000067507T,800220000,Andainville,CC Somme Sud-Ouest,Somme,Hauts-de-France,14/09/2016,14/09/2016,21/04/2021,BZBEL,HTA,Direct,,,TERRESTRE,,11750.0,11750.0,1.0,En service,Enedis
Confidentiel,17W000000429122Z,800260000,Arguel,CC Somme Sud-Ouest,Somme,Hauts-de-France,07/10/2016,07/10/2016,21/04/2021,BZBEL,HTA,Direct,,,TERRESTRE,,7050.0,7050.0,1.0,En service,Enedis
Confidentiel,17W0000000520351,800260000,Arguel,CC Somme Sud-Ouest,Somme,Hauts-de-France,14/09/2016,14/09/2016,21/04/2021,BZBEL,HTA,Direct,,,TERRESTRE,,11650.0,11650.0,1.0,En service,Enedis
Confidentiel,17W000000461363T,800550000,Barly,CC du Territoire Nord Picardie,Somme,Hauts-de-France,29/03/2018,29/03/2018,03/06/2022,SSPOL,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000382821F,800610000,Beaucamps-le-Jeune,CC Somme Sud-Ouest,Somme,Hauts-de-France,18/10/2016,18/10/2016,04/05/2022,BLOCA,HTA,Direct,,,TERRESTRE,,8200.0,8200.0,1.0,En service,Enedis
Confidentiel,17W000000418544K,800630000,Beauchamps,CC des Villes Surs,Somme,Hauts-de-France,07/09/2009,07/09/2009,28/12/2021,BXCH5,HTA,Direct,,,TERRESTRE,,16100.0,16100.0,1.0,En service,Enedis
CEMAG 3,17W000000044303Z,800710000,Beauval,CC du Territoire Nord Picardie,Somme,Hauts-de-France,20/11/2012,20/11/2012,17/02/2021,DOULL,HTA,Direct,,,TERRESTRE,,5000.0,5000.0,1.0,En service,Enedis
Confidentiel,17W000001496092K,800710000,Beauval,CC du Territoire Nord Picardie,Somme,Hauts-de-France,26/09/2012,26/09/2012,01/11/2022,DOULL,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
MAGREMONT CEMAG 1,17W000000043331Z,800710000,Beauval,CC du Territoire Nord Picardie,Somme,Hauts-de-France,26/09/2012,26/09/2012,17/02/2021,DOULL,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
CETOU 1-1 CETOU 4,17W000000057478G,800710000,Beauval,CC du Territoire Nord Picardie,Somme,Hauts-de-France,27/11/2012,27/11/2012,23/03/2021,DOULL,HTA,Direct,,,TERRESTRE,,2500.0,2500.0,1.0,En service,Enedis
Confidentiel,17W000000958154B,800790000,Belleuse,CC Somme Sud-Ouest,Somme,Hauts-de-France,09/12/2019,09/12/2019,18/01/2022,AMARG,HTA,Direct,,,TERRESTRE,,11000.0,11000.0,1.0,En service,Enedis
Confidentiel,17W000001329008W,800800000,Belloy-en-Santerre,CC Terre de Picardie,Somme,Hauts-de-France,01/10/2021,01/10/2021,17/03/2022,PERTA,HTA,Direct,,,TERRESTRE,,16000.0,14400.0,1.0,En service,Enedis
Confidentiel,17W000001329067G,800800000,Belloy-en-Santerre,CC Terre de Picardie,Somme,Hauts-de-France,01/10/2021,01/10/2021,17/03/2022,PERTA,HTA,Direct,,,TERRESTRE,,19000.0,17000.0,1.0,En service,Enedis
Confidentiel,17W000000412990R,800880000,Bernes,CC de la Haute Somme (Combles - Péronne - Roisel),Somme,Hauts-de-France,07/07/2016,07/07/2016,03/06/2022,ROISE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000971996N,800990000,Bettencourt-Rivière,CA de la Baie de Somme,Somme,Hauts-de-France,09/07/2020,09/07/2020,11/03/2022,ARGOE,HTA,Direct,,,TERRESTRE,,9900.0,9900.0,1.0,En service,Enedis
Confidentiel,17W000000971811O,800990000,Bettencourt-Rivière,CA de la Baie de Somme,Somme,Hauts-de-France,09/07/2020,09/07/2020,14/03/2022,ARGOE,HTA,Direct,,,TERRESTRE,,13200.0,12000.0,1.0,En service,Enedis
S.E.P.E L ALEMONT,17W000000434104J,801000000,Bettencourt-Saint-Ouen,CC Nièvre et Somme,Somme,Hauts-de-France,21/12/2017,21/12/2017,17/03/2022,ARGOE,HTA,Direct,,,TERRESTRE,,2000.0,2000.0,1.0,En service,Enedis
BEUVRAIGNES ENERGIES,17W000000048854F,801010000,Beuvraignes,CC du Grand Roye,Somme,Hauts-de-France,01/09/2009,01/09/2009,25/01/2021,ROYE,HTA,Direct,,,TERRESTRE,,12000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W0000015059474,801010000,Beuvraignes,CC du Grand Roye,Somme,Hauts-de-France,01/09/2009,01/09/2009,01/11/2022,ROYE,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
INNOVENT BOISBERGUES,17W0000000810892,801080000,Boisbergues,CC du Territoire Nord Picardie,Somme,Hauts-de-France,11/05/2015,11/05/2015,12/12/2022,DOULL,HTA,Direct,,,TERRESTRE,,3000.0,3000.0,1.0,En service,Enedis
ENERTRAG AMIENOIS SCS,17W000000052544H,,Bougainville,CC Somme Sud-Ouest,Somme,Hauts-de-France,20/02/2013,20/02/2013,08/08/2022,CROI5,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
REPOWERING BOUGAINVILLE PDL 2,17W000001446321O,801190000,Bougainville,CC Somme Sud-Ouest,Somme,Hauts-de-France,21/11/2022,21/11/2022,21/11/2022,AMARG,HTA,Direct,,,TERRESTRE,,4000.0,3000.0,1.0,En service,Enedis
Confidentiel,17W000001410413U,801190000,Bougainville,CC Somme Sud-Ouest,Somme,Hauts-de-France,08/08/2022,08/08/2022,08/08/2022,CROI5,HTA,Direct,,,TERRESTRE,,20000.0,13800.0,1.0,En service,Enedis
Confidentiel,17W000000050280Z,801200000,Bouillancourt-en-Séry,CC interrégionale Aumale - Blangy-sur-Bresle,Somme,Hauts-de-France,19/01/2011,19/01/2011,16/05/2022,BXCH5,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,1.0,En service,Enedis
B.CO5E01 - ADP 01 DE LA FERME EOLIENNE DE BRAILLY-CORNEHOTTE (CLIENT),17W100P100P0748Q,801330000,Brailly-Cornehotte,CC Ponthieu-Marquenterre,Somme,Hauts-de-France,01/02/2011,01/02/2011,25/06/2020,B.CO5,225 kV,DIRECT,,,TERRESTRE,,11500.0,11500.0,5.0,En service,RTE
B.CO5E02 - ADP 02 DE LA FERME EOLIENNE DE BRAILLY-CORNEHOTTE (CLIENT),17W100P100P3238Y,801330000,Brailly-Cornehotte,CC Ponthieu-Marquenterre,Somme,Hauts-de-France,01/02/2011,01/02/2011,25/06/2020,B.CO5,225 kV,DIRECT,,,TERRESTRE,,13800.0,13800.0,6.0,En service,RTE
B.CO5E03 - ADP 03 DE LA FERME EOLIENNE DE BRAILLY-CORNEHOTTE (CLIENT),17W100P100P0992F,801330000,Brailly-Cornehotte,CC Ponthieu-Marquenterre,Somme,Hauts-de-France,03/11/2013,03/11/2013,25/06/2020,B.CO5,225 kV,DIRECT,,,TERRESTRE,,16100.0,16100.0,7.0,En service,RTE
B.CO5E04 - ADP 04 DE LA FERME EOLIENNE DE BRAILLY-CORNEHOTTE (CLIENT),17W100P100P1024Q,801330000,Brailly-Cornehotte,CC Ponthieu-Marquenterre,Somme,Hauts-de-France,03/11/2013,03/11/2013,25/06/2020,B.CO5,225 kV,DIRECT,,,TERRESTRE,,13800.0,13800.0,6.0,En service,RTE
Confidentiel,17W0000000593887,801440000,Brouchy,CC de l'Est de la Somme,Somme,Hauts-de-France,23/11/2007,23/11/2007,03/06/2022,,HTA,Direct,,,TERRESTRE,,10000.0,10250.0,1.0,En service,Enedis
Confidentiel,17W0000000546346,801440000,Brouchy,CC de l'Est de la Somme,Somme,Hauts-de-France,01/09/2008,01/09/2008,14/01/2019,,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,5.0,En service,Enedis
B.MESE01 - ADP 01 DE LA FERME EOLIENNE DE BUS-LA-MESIERE,17W000001023698W,801520000,Bus-la-Mésière,CC du Grand Roye,Somme,Hauts-de-France,11/09/2020,11/09/2020,09/07/2021,B.MES,225 kV,DIRECT,,,TERRESTRE,,36000.0,36000.0,10.0,En service,RTE
Confidentiel,17W000000461359K,801530000,Bus-lès-Artois,CC du Pays du Coquelicot,Somme,Hauts-de-France,27/04/2018,27/04/2018,31/01/2019,NOR.A,HTA,Direct,,,TERRESTRE,,11600.0,11600.0,2.0,En service,Enedis
