nominstallation,codeeicresourceobject,codeiris,commune,epci,departement,region,dateraccordement,datemiseenservice,datedebutversion,postesource,tensionraccordement,moderaccordement,combustible,combustiblessecondaires,technologie,typestockage,puismaxinstallee,puismaxraccharge,puismaxcharge,puismaxrac,puismaxinstalleedischarge,nbgroupes,regime,energiestockable,gestionnaire
CNES UNITE DE TRIGENERATION,17W000000411642I,315554702,Toulouse,Toulouse Métropole,Haute-Garonne,Occitanie,29/01/2002,29/01/2002,25/10/2022,LESP6,HTA,Direct,GAZ,,AUTRE,,2020.0,,,2020.0,,,En service,0.0,Enedis
Confidentiel,17W000000416863E,320130401,Auch,CA Grand Auch Cur de Gascogne,Gers,Occitanie,16/11/2000,16/11/2000,28/12/2022,JALIS,HTA,Indirect,GAZ,,,,1250.0,,,1100.0,,,En service,0.0,Enedis
MQIS5TG1 - GROUPE G1 DE LA CENTRALE THERMIQUE DE MARQUIS (LE),17W100P100P15076,330040000,Ambès,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/04/1991,01/04/1991,01/10/2003,MQIS5,63 kV,DIRECT,GAZ,,TURBINE A VAPEUR,,8000.0,,,8000.0,,1.0,En service,,RTE
BASS5T02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE BASSENS,17W100P100P11593,330320104,Bassens,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/01/1969,01/01/1969,01/01/2006,BASS5,63 kV,INDIRECT,GAZ,,TURBINE A VAPEUR,,4500.0,,,4500.0,,1.0,En service,,RTE
SETHELEC - BASSENS,17W000000051220B,330320104,Bassens,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,30/01/2001,30/01/2001,09/02/2022,BASSE,HTA,Direct,GAZ,,AUTRE,,11010.0,,,11010.0,,,En service,0.0,Enedis
BASS5T03 - GROUPE 03 DE LA CENTRALE THERMIQUE DE BASSENS,17W100P100P1161G,330320104,Bassens,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/01/1986,01/01/1986,01/12/2009,BASS5,63 kV,DIRECT,GAZ,,TURBINE A VAPEUR,,1700.0,,,1700.0,,1.0,En service,,RTE
BEGL5T02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE BEGLES,17W100P100P11658,330390104,Bègles,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/11/1996,,01/01/2006,BEGL5,63 kV,DIRECT,GAZ,,COGENERATION A COMBUSTION,,5300.0,,,5300.0,,1.0,En service,,RTE
Confidentiel,17W000001016865U,330390108,Bègles,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,18/01/2021,18/01/2021,01/04/2021,BEGLE,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,293.75,,,235.0,,,En service,0.0,Enedis
PAPETERIE DE BEGLES,17W000000044854Z,330390104,Bègles,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,03/11/2003,03/11/2003,25/01/2022,BEGLE,HTA,Direct,GAZ,,,,8460.0,,,8394.0,,,En service,0.0,Enedis
FACT5T03 - GROUPE 03 DE LA CENTRALE THERMIQUE DE FACTURE,17W100P100P1358Y,330510101,Biganos,CA du Bassin d'Arcachon Nord,Gironde,Nouvelle-Aquitaine,01/01/1971,01/01/1971,01/01/2006,FACT5,63 kV,DIRECT,FIOUL,GAZ,TURBINE A VAPEUR,,16000.0,,,16000.0,,1.0,En service,,RTE
Confidentiel,17W000000403321Y,330630305,Bordeaux,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,24/01/2002,24/01/2002,26/07/2022,LUZE,HTA,Direct,GAZ,,,,4040.0,,,4000.0,,,En service,0.0,Enedis
GALIN-BENAUGE,17W0000000577873,330630404,Bordeaux,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,20/11/2006,20/11/2006,02/02/2022,CENON,HTA,Direct,GAZ,,AUTRE,,820.0,,,820.0,,,En service,0.0,Enedis
Confidentiel,17W000000988912E,330631208,Bordeaux,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,20/10/2020,20/10/2020,20/10/2020,BEGLE,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,235.0,,,235.0,,,En service,0.0,Enedis
Confidentiel,17W000000981193I,330630401,Bordeaux,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,29/09/2020,29/09/2020,24/01/2022,CENON,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,4600.0,,,4600.0,,,En service,0.0,Enedis
COGENERATION GINKO,17W0000004924284,330630101,Bordeaux,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,26/10/2018,26/10/2018,24/01/2022,BACAL,HTA,Direct,GAZ,,AUTRE,,4700.0,,,4700.0,,,En service,0.0,Enedis
Confidentiel,17W000000059506R,330810000,Cadillac,CC Convergence Garonne,Gironde,Nouvelle-Aquitaine,30/10/2002,30/10/2002,09/02/2022,PODEN,HTA,Direct,GAZ,,,,1560.0,,,1560.0,,,En service,0.0,Enedis
Confidentiel,17W000001370631S,331190107,Cenon,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,15/12/1999,15/12/1999,24/01/2021,CENON,HTA,Direct,GAZ,,AUTRE,,5800.0,,,5800.0,,,En service,0.0,Enedis
COGESTAR LES HAUTS DE L HIPPODROME,17W000000044304X,331620104,Eysines,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,04/01/1999,04/01/1999,25/01/2022,BRUGE,HTA,Direct,GAZ,,,,1088.0,,,1088.0,,,En service,0.0,Enedis
Confidentiel,17W000000046931X,331920103,Gradignan,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,31/12/2000,31/12/2000,01/02/2018,PTAC_,HTA,Direct,GAZ,,AUTRE,,757.0,,,757.0,,,En service,0.0,Enedis
Confidentiel,17W000000957955J,332000101,Le Haillan,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/11/2019,01/11/2019,01/11/2019,HASTI,HTA,Indirect,GAZ,,,,3350.0,,,3350.0,,,En service,0.0,Enedis
Confidentiel,17W000000957774N,332000101,Le Haillan,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/11/2019,01/11/2019,26/11/2020,HASTI,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,3350.0,,,,,,En service,0.0,Enedis
COGESTAR CARRIET,17W000000051467E,332490102,Lormont,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,17/01/2000,17/01/2000,25/01/2022,BASSE,HTA,Direct,GAZ,,AUTRE,,3200.0,,,3200.0,,,En service,0.0,Enedis
Confidentiel,17W0000009494508,332811003,Mérignac,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,03/10/2019,03/10/2019,18/01/2022,GLACI,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,235.0,,,235.0,,,En service,0.0,Enedis
Confidentiel,17W0000004243534,332810101,Mérignac,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/11/2005,01/11/2005,25/01/2022,GLACI,HTA,Direct,GAZ,,AUTRE,,2007.0,,,1963.0,,,En service,0.0,Enedis
SABENA TECHNICS,17W000000052560J,332811501,Mérignac,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,08/03/2013,08/03/2013,01/03/2022,MERIG,HTA,Direct,GAZ,,AUTRE,,2679.0,,,2679.0,,,En service,0.0,Enedis
Confidentiel,17W000000049790A,332810103,Mérignac,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,08/03/2005,08/03/2005,25/01/2022,MERIG,HTA,Direct,GAZ,,AUTRE,,345.0,,,345.0,,,En service,0.0,Enedis
RESIDENCE LA CHATAIGNERAIE,17W0000000483336,333180119,Pessac,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,30/11/2001,30/11/2001,01/05/2019,PESSA,HTA,Direct,GAZ,,AUTRE,,1200.0,,,1200.0,,,En service,0.0,Enedis
Confidentiel,17W0000004344063,333180122,Pessac,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,20/10/2017,20/10/2017,24/01/2022,PESSA,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,3356.0,,,3356.0,,,En service,0.0,Enedis
CENTRALE DE PRODUCTION DE PINEUILH,17W0000000451023,333240000,Pineuilh,CC du Pays Foyen,Gironde,Nouvelle-Aquitaine,01/04/2012,01/04/2012,01/11/2017,SSFOY,HTA,Direct,FIOUL,,AUTRE,,6755.0,,,6755.0,,,En service,0.0,Enedis
SSMEDTG2 - GROUPE G2 DE LA CENTRALE THERMIQUE DE ST-MEDARD,17W100P100P1677I,334490110,Saint-Médard-en-Jalles,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/01/1991,01/01/1991,01/10/2003,SSMED,63 kV,DIRECT,FIOUL,,MOTEUR A PISTON,,1100.0,,,1100.0,,1.0,En service,,RTE
SSMEDTG3 - GROUPE G3 DE LA CENTRALE THERMIQUE DE ST-MEDARD,17W100P100P1678G,334490110,Saint-Médard-en-Jalles,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/01/1991,01/01/1991,01/10/2003,SSMED,63 kV,DIRECT,FIOUL,,MOTEUR A PISTON,,1100.0,,,1100.0,,1.0,En service,,RTE
SSMEDTG5 - GROUPE G5 DE LA CENTRALE THERMIQUE DE ST-MEDARD,17W100P100P1681R,334490110,Saint-Médard-en-Jalles,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/01/1991,01/01/1991,01/10/2003,SSMED,63 kV,DIRECT,FIOUL,,MOTEUR A PISTON,,1100.0,,,1100.0,,1.0,En service,,RTE
SSMEDTG6 - GROUPE G6 DE LA CENTRALE THERMIQUE DE ST-MEDARD,17W100P100P1682P,334490110,Saint-Médard-en-Jalles,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/01/1991,01/01/1991,01/10/2003,SSMED,63 kV,DIRECT,FIOUL,,MOTEUR A PISTON,,1100.0,,,1100.0,,1.0,En service,,RTE
SSMEDTG4 - GROUPE G4 DE LA CENTRALE THERMIQUE DE ST-MEDARD,17W100P100P1679E,334490110,Saint-Médard-en-Jalles,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/01/1991,01/01/1991,01/10/2003,SSMED,63 kV,DIRECT,FIOUL,,MOTEUR A PISTON,,1100.0,,,1100.0,,1.0,En service,,RTE
SSMEDTG1 - GROUPE G1 DE LA CENTRALE THERMIQUE DE ST-MEDARD,17W100P100P1676K,334490110,Saint-Médard-en-Jalles,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,01/01/1991,01/01/1991,01/10/2003,SSMED,63 kV,DIRECT,FIOUL,,MOTEUR A PISTON,,1100.0,,,1100.0,,1.0,En service,,RTE
Confidentiel,17W0000000475333,334570000,Saint-Pardon-de-Conques,CC du Sud Gironde,Gironde,Nouvelle-Aquitaine,01/10/2004,01/10/2004,25/01/2022,LANGO,HTA,Direct,GAZ,,AUTRE,,2725.0,,,2725.0,,,En service,0.0,Enedis
Confidentiel,17W000000395266X,335220103,Talence,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,29/01/2013,29/01/2013,19/10/2021,TALEN,HTA,Indirect,GAZ,,,,1200.0,,,1152.0,,,En service,0.0,Enedis
RESIDENCE THOUARS,17W000000418601Y,335220113,Talence,Bordeaux Métropole,Gironde,Nouvelle-Aquitaine,24/11/2000,24/11/2000,25/01/2022,PAILL,HTA,Direct,GAZ,,,,1033.0,,,900.0,,,En service,0.0,Enedis
REGIE CAZOULS,17W000000164724T,340690000,Cazouls-lès-Béziers,CC La Domitienne,Hérault,Occitanie,07/10/2011,07/10/2011,25/10/2022,CAZED,HTA,Direct,FIOUL,,COGENERATION A VAPEUR,,3200.0,,,3200.0,,,En service,0.0,Enedis
COMAX Site de Florensac,17W0000000412419,341010000,Florensac,CA Hérault-Méditerranée,Hérault,Occitanie,29/11/2010,29/11/2010,29/11/2021,FLORE,HTA,DIRECT,FIOUL,,COGENERATION A VAPEUR,,8000.0,,,8000.0,,,En service,0.0,Enedis
Confidentiel,17W000000405227G,341460000,Lunel-Viel,CC du Pays de Lunel,Hérault,Occitanie,28/02/2012,28/02/2012,23/11/2021,L.VIE,HTA,Direct,FIOUL,,MOTEUR A PISTON,,6620.0,,,6620.0,,,En service,0.0,Enedis
PASTOT05 - GROUPE 05 DE LA CENTRALE THERMIQUE DE PASTOUREL,17W100P100P1539U,341721901,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,01/01/1988,,03/10/2003,PASTO,63 kV,INDIRECT,FIOUL,,MOTEUR A PISTON,,600.0,,,600.0,,1.0,En service,,RTE
Confidentiel,17W000000493349W,341720105,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,30/05/2018,30/05/2018,27/12/2022,PEYRO,HTA,Direct,GAZ,,TURBINE A COMBUSTION,,2007.0,,,2007.0,,,En service,0.0,Enedis
SANOFI-AVENTIS RECHERCHE,17W000000949123N,341720401,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,16/11/2019,16/11/2019,26/09/2022,Q.SEI,HTA,Direct,GAZ,,,,999.0,,,,,,En service,0.0,Enedis
PASTOT01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE PASTOUREL,17W100P100P15343,341721901,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,01/01/1988,,03/10/2003,PASTO,63 kV,INDIRECT,FIOUL,,MOTEUR A PISTON,,600.0,,,600.0,,1.0,En service,,RTE
PASTOT06 - GROUPE 06 DE LA CENTRALE THERMIQUE DE PASTOUREL,17W100P100P15408,341721901,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,01/01/1988,,03/10/2003,PASTO,63 kV,INDIRECT,FIOUL,,MOTEUR A PISTON,,600.0,,,600.0,,1.0,En service,,RTE
Confidentiel,17W000000476636Q,,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,30/05/2018,30/05/2018,05/10/2021,PEYRO,HTA,Indirect,GAZ,,COGENERATION A COMBUSTION,,2007.0,,,2007.0,,,En service,0.0,Enedis
Confidentiel,17W000000047775G,341721804,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,11/12/2014,11/12/2014,28/09/2022,P.TRI,HTA,Direct,GAZ,,AUTRE,,630.0,,,630.0,,,En service,0.0,Enedis
Confidentiel,17W000000953571K,341720401,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,16/11/2019,16/11/2019,09/03/2022,Q.SEI,HTA,Indirect,GAZ,,COGENERATION A COMBUSTION,,999.0,,,999.0,,,En service,0.0,Enedis
Confidentiel,17W0000000591503,341722701,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,18/03/2001,18/03/2001,30/11/2021,SAUMA,HTA,Direct,GAZ,,AUTRE,,4999.0,,,4999.0,,,En service,0.0,Enedis
PASTOT02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE PASTOUREL,17W100P100P15351,341721901,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,01/01/1988,,03/10/2003,PASTO,63 kV,INDIRECT,FIOUL,,MOTEUR A PISTON,,600.0,,,600.0,,1.0,En service,,RTE
Confidentiel,17W000000058264U,341722703,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,31/10/1996,31/10/1996,23/02/2022,SAUMA,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,999.0,,,999.0,,,En service,0.0,Enedis
PASTOT03 - GROUPE 03 DE LA CENTRALE THERMIQUE DE PASTOUREL,17W100P100P1537Y,341721901,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,01/01/1988,,03/10/2003,PASTO,63 kV,INDIRECT,FIOUL,,MOTEUR A PISTON,,600.0,,,600.0,,1.0,En service,,RTE
COGENERATION COLOMBIERE,17W0000000584969,341720105,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,10/01/2001,10/01/2001,30/11/2021,Q.SEI,HTA,Direct,GAZ,,AUTRE,,4999.0,,,4999.0,,,En service,0.0,Enedis
PASTOT04 - GROUPE 04 DE LA CENTRALE THERMIQUE DE PASTOUREL,17W100P100P1538W,341721901,Montpellier,Montpellier Méditerranée Métropole,Hérault,Occitanie,01/01/1988,,03/10/2003,PASTO,63 kV,INDIRECT,FIOUL,,MOTEUR A PISTON,,600.0,,,600.0,,1.0,En service,,RTE
Confidentiel,17W000001023573F,,Saint-Jean-de-Védas,Montpellier Méditerranée Métropole,Hérault,Occitanie,15/02/2021,15/02/2021,20/11/2020,MTPEL,HTA,Indirect,GAZ,,COGENERATION A COMBUSTION,,235.0,,,230.0,,,En service,0.0,Enedis
CENTRALE SOLAME,17W000000429795L,343270103,Vendargues,Montpellier Méditerranée Métropole,Hérault,Occitanie,05/01/2012,05/01/2012,23/11/2021,VENDA,HTA,Direct,FIOUL,,AUTRE,,7200.0,,,7200.0,,,En service,0.0,Enedis
Confidentiel,17W000001468722L,,Bruz,Rennes Métropole,Ille-et-Vilaine,Bretagne,28/06/2019,28/06/2019,28/06/2019,,HTA,Direct,FIOUL,,MOTEUR A PISTON,,4200.0,,,,,,En service,0.0,Enedis
Confidentiel,17W000000430800J,350590000,La Chapelle-des-Fougeretz,Rennes Métropole,Ille-et-Vilaine,Bretagne,10/12/2012,10/12/2012,07/09/2021,TALUS,HTA,Direct,GAZ,,AUTRE,,3352.0,,,3352.0,,,En service,0.0,Enedis
OUEST ENERGIE,17W000000040585J,350590000,La Chapelle-des-Fougeretz,Rennes Métropole,Ille-et-Vilaine,Bretagne,01/11/2010,01/11/2010,05/10/2022,TALUS,HTA,Direct,GAZ,,AUTRE,,3938.0,,,3986.0,,,En service,0.0,Enedis
JANAIT02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE JANAIS (LA),17W100P100P14444,350660103,Chartres-de-Bretagne,Rennes Métropole,Ille-et-Vilaine,Bretagne,01/01/1999,,01/10/2003,JANAI,90 kV,INDIRECT,GAZ,,COGENERATION A COMBUSTION,,5800.0,,,5800.0,,1.0,En service,,RTE
JANAIT01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE JANAIS (LA),17W100P100P14436,350660103,Chartres-de-Bretagne,Rennes Métropole,Ille-et-Vilaine,Bretagne,01/01/1999,,01/10/2003,JANAI,90 kV,INDIRECT,GAZ,,COGENERATION A COMBUSTION,,5800.0,,,5800.0,,1.0,En service,,RTE
ENGIE ENERGIE SERVICES,17W0000004975761,351150106,Fougères,CA Fougères Agglomération,Ille-et-Vilaine,Bretagne,21/11/2018,21/11/2018,01/02/2019,FOUGE,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,2010.0,,,2010.0,,,En service,0.0,Enedis
CENTRALE DE L HERMITAGE,17W000000042219Y,351310000,L'Hermitage,Rennes Métropole,Ille-et-Vilaine,Bretagne,01/11/1997,01/11/1997,24/04/2019,HERM5,HTA,Direct,FIOUL,,,,7424.0,,,7424.0,,,En service,0.0,Enedis
Confidentiel,17W000000429453C,351360102,Janzé,CC Roche aux Fées Communauté,Ille-et-Vilaine,Bretagne,28/10/2015,28/10/2015,28/10/2015,PAS,HTA,Direct,GAZ,,,,1950.0,,,1950.0,,,En service,0.0,Enedis
Confidentiel,17W000000073288T,351730102,Melesse,CC Val d'Ille-Aubigné,Ille-et-Vilaine,Bretagne,12/12/2014,12/12/2014,02/07/2015,CRUEL,HTA,Direct,GAZ,,,,4401.0,,,4401.0,,,En service,0.0,Enedis
Confidentiel,17W000000461284P,351840000,Montauban-de-Bretagne,CC de Saint-Méen Montauban,Ille-et-Vilaine,Bretagne,01/01/2018,01/01/2018,01/11/2018,MTFO5,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,4401.0,,,4401.0,,,En service,0.0,Enedis
Confidentiel,17W000000150560M,351840000,Montauban-de-Bretagne,CC de Saint-Méen Montauban,Ille-et-Vilaine,Bretagne,21/12/2012,21/12/2012,01/07/2015,MTFO5,HTA,Direct,GAZ,,,,3352.0,,,3352.0,,,En service,0.0,Enedis
Confidentiel,17W000000048986Z,351880103,Montfort-sur-Meu,CC Montfort Communauté,Ille-et-Vilaine,Bretagne,14/10/2016,14/10/2016,01/05/2021,MTFO5,HTA,Direct,GAZ,,AUTRE,,3880.0,,,3880.0,,,En service,0.0,Enedis
Confidentiel,17W0000004175024,351940000,Montreuil-sous-Pérouse,CA Vitré Communauté,Ille-et-Vilaine,Bretagne,02/03/2015,02/03/2015,01/05/2021,VITRE,HTA,Direct,FIOUL,,AUTRE,,2000.0,,,2000.0,,,En service,0.0,Enedis
Confidentiel,17W000000401661K,351960102,Mordelles,Rennes Métropole,Ille-et-Vilaine,Bretagne,26/01/2016,26/01/2016,01/05/2020,HERM5,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,2000.0,,,2000.0,,,En service,0.0,Enedis
Confidentiel,17W0000004285478,352040000,Nouvoitou,Rennes Métropole,Ille-et-Vilaine,Bretagne,04/11/2016,04/11/2016,14/10/2019,VERN,HTA,Direct,GAZ,,,,4401.0,,,4401.0,,,En service,0.0,Enedis
Confidentiel,17W0000013601545,352060102,Noyal-Châtillon-sur-Seiche,Rennes Métropole,Ille-et-Vilaine,Bretagne,12/01/2022,12/01/2022,08/03/2022,NOYA5,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,999.0,,,999.0,,,En service,0.0,Enedis
ENERSUD,17W000000420976P,,Noyal-Châtillon-sur-Seiche,Rennes Métropole,Ille-et-Vilaine,Bretagne,20/10/2014,20/10/2014,01/03/2019,NOYA5,HTA,Direct,GAZ,,,,11500.0,,,11500.0,,,En service,0.0,Enedis
Confidentiel,17W0000014465428,,Rennes,Rennes Métropole,Ille-et-Vilaine,Bretagne,04/01/1999,04/01/1999,22/12/2022,NOYA5,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,1427.0,,,1427.0,,,En service,0.0,Enedis
VALOREIZH,17W000000988166N,352381007,Rennes,Rennes Métropole,Ille-et-Vilaine,Bretagne,31/10/1996,31/10/1996,11/10/2022,RENNE,HTA,Indirect,FIOUL,,AUTRE,,8500.0,,,8500.0,,,En service,0.0,Enedis
Confidentiel,17W000000494742P,352380605,Rennes,Rennes Métropole,Ille-et-Vilaine,Bretagne,21/09/2018,21/09/2018,01/12/2020,CESSO,HTA,Direct,GAZ,,TURBINE A COMBUSTION,,4850.0,,,4850.0,,,En service,0.0,Enedis
Confidentiel,17W000000115277G,352660000,Saint-Erblon,Rennes Métropole,Ille-et-Vilaine,Bretagne,21/10/2016,21/10/2016,01/09/2017,NOYA5,HTA,Indirect,GAZ,,,,4266.0,,,4265.0,,,En service,0.0,Enedis
Confidentiel,17W000001004640X,352780103,Saint-Grégoire,Rennes Métropole,Ille-et-Vilaine,Bretagne,06/01/2021,06/01/2021,06/01/2021,TALUS,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,246.0,,,246.0,,,En service,0.0,Enedis
Confidentiel,17W000001457722W,,Saint-Malo,CA du Pays de Saint Malo Agglomération,Ille-et-Vilaine,Bretagne,27/12/2022,27/12/2022,27/12/2022,SSSE5,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,999.0,,,999.0,,,En service,0.0,Enedis
Confidentiel,17W000000432495P,353270000,Servon-sur-Vilaine,CC Pays de Châteaugiron Communauté,Ille-et-Vilaine,Bretagne,01/12/2016,01/12/2016,03/09/2019,SERV6,HTA,Direct,GAZ,,,,8976.0,,,3176.0,,,En service,0.0,Enedis
Confidentiel,17W0000009495148,353270000,Servon-sur-Vilaine,CC Pays de Châteaugiron Communauté,Ille-et-Vilaine,Bretagne,03/09/2019,03/09/2019,26/04/2022,SERV6,HTA,Indirect,GAZ,,,,5800.0,,,5800.0,,,En service,0.0,Enedis
Confidentiel,17W0000000580536,360880106,Issoudun,CC du Pays d'Issoudun,Indre,Centre-Val de Loire,17/01/2012,17/01/2012,12/02/2019,VLEME,HTA,Direct,GAZ,,MOTEUR A PISTON,,3985.0,,,3985.0,,,En service,0.0,Enedis
ROSNAT03 - GROUPE 03 DE LA CENTRALE THERMIQUE DE ROSNAY,17W100P100P1644X,361730000,Rosnay,CC Brenne - Val de Creuse,Indre,Centre-Val de Loire,01/11/1990,01/11/1990,01/01/2004,ROSNA,90 kV,DIRECT,FIOUL,,MOTEUR A PISTON,,1800.0,,,1800.0,,1.0,En service,,RTE
ROSNAT02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE ROSNAY,17W100P100P1643Z,361730000,Rosnay,CC Brenne - Val de Creuse,Indre,Centre-Val de Loire,01/11/1990,01/11/1990,01/01/2004,ROSNA,90 kV,DIRECT,FIOUL,,MOTEUR A PISTON,,1800.0,,,1800.0,,1.0,En service,,RTE
ROSNAT01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE ROSNAY,17W100P100P16412,361730000,Rosnay,CC Brenne - Val de Creuse,Indre,Centre-Val de Loire,01/11/1990,01/11/1990,01/01/2004,ROSNA,90 kV,DIRECT,FIOUL,,MOTEUR A PISTON,,1800.0,,,1800.0,,1.0,En service,,RTE
RABELAIS 1,17W000000418182S,370110000,Avoine,"CC Chinon, Vienne et Loire",Indre-et-Loire,Centre-Val de Loire,25/10/2016,25/10/2016,25/10/2016,BZGUE,HTA,Direct,GAZ,,,,4401.0,,,4401.0,,,En service,0.0,Enedis
Confidentiel,17W000000049043A,370110000,Avoine,"CC Chinon, Vienne et Loire",Indre-et-Loire,Centre-Val de Loire,25/10/2016,25/10/2016,24/07/2019,BZGUE,HTA,Direct,GAZ,,,,4401.0,,,,,,En service,0.0,Enedis
DESCAT02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE DESCARTES,17W100P100P1309A,371150000,Descartes,CC Loches Sud Touraine,Indre-et-Loire,Centre-Val de Loire,01/11/2000,,01/01/2006,DESCA,90 kV,INDIRECT,GAZ,,COGENERATION A COMBUSTION,,6100.0,,,6100.0,,1.0,En service,,RTE
DESCAT04 - GROUPE 04 DE LA CENTRALE THERMIQUE DE DESCARTES (TAG),17W000000391438D,371150000,Descartes,CC Loches Sud Touraine,Indre-et-Loire,Centre-Val de Loire,01/10/2017,01/11/2017,01/11/2017,DESCA,90 kV,INDIRECT,GAZ,,COGENERATION A COMBUSTION,,12000.0,,,12000.0,,1.0,En service,,RTE
DESCAT03 - GROUPE 03 DE LA CENTRALE THERMIQUE DE DESCARTES,17W100P100P1310P,371150000,Descartes,CC Loches Sud Touraine,Indre-et-Loire,Centre-Val de Loire,01/11/2000,,01/01/2006,DESCA,90 kV,DIRECT,GAZ,,COGENERATION A COMBUSTION,,6100.0,,,6100.0,,1.0,En service,,RTE
COGESTAR,17W000000045065K,371220202,Joué-lès-Tours,Tours Métropole Val de Loire,Indre-et-Loire,Centre-Val de Loire,08/01/1998,08/01/1998,29/12/2022,J.TOU,HTA,Direct,GAZ,,MOTEUR A PISTON,,2080.0,,,2080.0,,,En service,0.0,Enedis
Cogénération la Rabiere,17W0000004284927,371220803,Joué-lès-Tours,Tours Métropole Val de Loire,Indre-et-Loire,Centre-Val de Loire,04/01/1999,04/01/1999,29/12/2022,J.TOU,HTA,Direct,GAZ,,MOTEUR A PISTON,,10400.0,,,10300.0,,,En service,0.0,Enedis
Service Technique,17W000001480957M,,Parçay-Meslay,Tours Métropole Val de Loire,Indre-et-Loire,Centre-Val de Loire,24/11/2021,24/11/2021,24/11/2021,PELOU,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,50.0,,,,,,En service,0.0,Enedis
Confidentiel,17W0000000510283,372330104,Saint-Pierre-des-Corps,Tours Métropole Val de Loire,Indre-et-Loire,Centre-Val de Loire,01/05/2013,01/05/2013,04/01/2021,E.FOR,HTA,Direct,GAZ,,AUTRE,,5790.0,,,5790.0,,,En service,0.0,Enedis
